Temporada,ID_Jogo,Rodada,Data_Hora,Mandante,Visitante,Gols_Mandante,Gols_Visitante,Estadio_Local,Publico,Odd_Mandante,Odd_Empate,Odd_Visitante,xG_Mandante,xG_Visitante,Posse_Mandante,Posse_Visitante,Finalizacoes_Mandante,Finalizacoes_Visitante,No_Alvo_Mandante,No_Alvo_Visitante,Defesas_Goleiro_Mandante,Defesas_Goleiro_Visitante,Chances_Claras_Mandante,Chances_Claras_Visitante,Escanteios_Mandante,Escanteios_Visitante,Passes_Mandante,Passes_Visitante,Amarelos_Mandante,Amarelos_Visitante,Vermelhos_Mandante,Vermelhos_Visitante,Trave_Mandante,Trave_Visitante,Faltas_Mandante,Faltas_Visitante,Temperatura_C,Umidade_Relativa_%,Velocidade_Vento_kmh
2023,vTxAoOfq,23,14.09.2023 21:30,Red Bull Bragantino,Grêmio,2,0,Estádio Nabi Abi Chedid (Bragança Paulista),5 088,1.73,3.75,4.75,1.23,1.51,57%,43%,14,12,4,4,4,2,0,0,5,1,84%(452/538),79%(302/382),4,2,0,0,0,0,21,16,15.8,94.0,1.8
2023,xMiFrMv2,23,14.09.2023 20:00,Coritiba,Bahia,2,4,Estádio Couto Pereira (Curitiba),20 775,2.50,3.10,2.88,1.13,4.36,53%,47%,14,14,6,9,5,4,0,0,7,2,85%(388/456),76%(271/357),3,1,0,0,0,0,14,17,14.6,57.0,2.9
2023,jPuc75H2,23,14.09.2023 19:00,Fortaleza,Corinthians,2,1,Castelão (Fortaleza),32 174,1.57,3.80,6.50,3.01,0.53,53%,47%,21,5,6,2,1,4,0,0,6,3,85%(413/486),86%(367/427),1,2,0,0,0,0,14,16,26.4,82.0,16.6
2023,nXEt3jQG,23,14.09.2023 19:00,Santos,Cruzeiro,0,3,Vila Belmiro (Santos),12 244,2.38,3.00,3.30,0.43,1.28,52%,48%,12,14,2,7,4,2,0,0,8,9,80%(361/451),77%(290/377),3,2,0,0,0,0,9,13,17.6,81.0,9.8
2023,CEMT5htb,23,13.09.2023 21:30,Flamengo,Athletico-PR,0,3,Estádio Kléber Andrade (Cariacica),20 670,1.80,3.50,5.00,0.54,2.37,56%,44%,13,15,5,9,6,5,0,0,8,2,86%(463/538),78%(295/378),2,2,1,0,0,0,11,19,21.7,86.0,15.2
2023,bVhBq2Pe,23,13.09.2023 21:30,Internacional,São Paulo,2,1,Estádio José Pinheiro Borda (Porto Alegre),20 763,2.63,3.10,3.00,1.25,1.33,43%,57%,12,10,5,2,1,3,0,0,4,7,84%(362/431),87%(505/581),5,4,0,0,0,0,17,14,14.5,93.0,19.9
2023,xzXmcLge,24,23.09.2023 21:00,Atlético-MG,Cuiabá,1,0,Arena MRV (Belo Horizonte),31 272,1.60,3.50,7.50,0.58,0.38,60%,40%,7,7,3,3,3,2,0,0,6,3,87%(493/566),79%(251/318),3,3,0,0,0,0,15,14,24.4,48.0,6.8
2023,dQOuasPr,24,22.09.2023 20:00,Corinthians,Botafogo,1,0,Neo Química Arena (São Paulo),37 543,2.75,3.00,2.75,1.42,0.36,63%,37%,18,9,5,2,2,4,0,0,6,1,90%(598/664),80%(283/354),4,4,0,1,0,0,18,8,21.5,85.0,14.5
2023,WdWidu91,24,21.09.2023 21:30,Grêmio,Palmeiras,1,0,Arena do Grêmio (Porto Alegre),27 060,3.00,3.30,2.38,0.0,0.0,38%,62%,7,16,2,3,3,1,0,0,2,11,71%(182/257),82%(374/456),5,3,1,0,0,0,15,14,22.4,87.0,11.8
2023,AmVeeaO7,24,21.09.2023 19:30,Athletico-PR,Internacional,2,1,Ligga Arena (Curitiba),24 871,1.65,3.60,5.75,0.7,0.5,44%,56%,14,12,6,4,3,4,0,0,7,5,79%(268/339),85%(400/471),3,5,0,0,0,0,12,17,18.9,99.0,8.3
2023,QsY9431L,24,21.09.2023 19:00,Vasco,Coritiba,5,1,São Januário (Rio de Janeiro),19 511,1.57,4.00,6.00,4.16,0.54,51%,49%,19,7,12,3,2,7,0,0,4,0,85%(422/496),89%(356/400),1,3,0,0,0,0,10,15,25.8,63.0,12.8
2023,niZ55qnF,24,20.09.2023 21:30,Fluminense,Cruzeiro,1,0,Maracanã (Rio de Janeiro),28 985,1.75,3.40,5.00,0.53,0.59,58%,42%,11,7,4,3,3,3,0,0,7,3,88%(514/584),80%(327/409),6,1,0,0,0,0,6,15,22.4,87.0,5.4
2023,fHxE3NGR,24,20.09.2023 21:30,São Paulo,Fortaleza,1,2,Estádio do MorumBIS (São Paulo),24 777,2.38,3.20,3.10,1.61,1.19,64%,36%,13,8,7,4,2,6,0,0,9,0,85%(609/718),75%(182/242),3,6,0,0,0,0,20,13,17.8,98.0,8.4
2023,vkEpb1vk,24,20.09.2023 19:00,Goiás,Flamengo,0,0,Estádio da Serrinha (Goiânia),9 891,2.90,3.10,2.60,0.11,0.49,37%,63%,7,10,1,2,2,1,0,0,3,2,75%(241/321),86%(531/617),1,3,0,0,0,0,15,14,29.8,26.0,9.7
2023,QeDrJ2GE,24,19.09.2023 21:30,América-MG,Red Bull Bragantino,0,2,Mineirão (Belo Horizonte),1 388,2.90,3.40,2.40,1.18,1.88,41%,59%,6,20,2,6,4,2,0,0,2,14,68%(208/304),80%(399/496),1,2,0,0,0,0,7,16,20.5,69.0,15.5
2023,n5EvKr18,24,18.09.2023 20:00,Bahia,Santos,1,2,Casa de Apostas Arena Fonte Nova (Salvador),41 006,1.65,3.60,5.75,0.93,3.11,59%,41%,17,15,5,8,6,4,0,0,6,8,86%(484/563),79%(257/326),1,2,0,0,0,0,13,13,24.2,82.0,19.2
2023,YLGjHtoR,25,02.10.2023 20:00,Botafogo,Goiás,1,1,Estádio Olímpico Nilton Santos (Rio de Janeiro),31 285,1.62,3.60,5.75,0.94,0.52,56%,44%,15,8,6,3,2,5,0,0,8,3,81%(415/513),75%(266/355),4,4,0,0,0,0,18,16,21.0,90.0,5.4
2023,QJiRAvOf,25,01.10.2023 18:30,Red Bull Bragantino,Palmeiras,2,1,Estádio Nabi Abi Chedid (Bragança Paulista),9 003,1.73,3.80,4.75,3.44,1.47,62%,38%,22,9,8,3,2,6,0,0,6,4,84%(475/566),68%(194/285),4,2,0,0,0,0,14,19,20.2,94.0,8.6
2023,0xpv8x8D,25,01.10.2023 16:00,Coritiba,Athletico-PR,2,0,Estádio Couto Pereira (Curitiba),18 817,3.40,3.30,2.20,0.6,0.47,44%,56%,6,11,3,6,6,1,0,0,2,11,76%(208/274),82%(394/481),2,4,0,0,0,0,20,13,18.2,89.0,17.2
2023,4AjV9bw1,25,01.10.2023 16:00,Cruzeiro,América-MG,1,1,Mineirão (Belo Horizonte),41 386,1.67,3.80,5.00,0.74,0.86,57%,43%,16,17,2,7,6,1,0,0,9,7,85%(459/540),76%(271/356),3,3,1,0,0,0,15,10,21.0,82.0,10.9
2023,IghNBK8l,25,01.10.2023 16:00,Santos,Vasco,4,1,Vila Belmiro (Santos),13 545,2.50,3.20,2.90,2.5,0.83,42%,58%,13,11,5,4,3,1,0,0,5,11,80%(240/300),86%(470/547),5,1,2,1,0,0,19,11,22.0,91.0,13.2
2023,nZuz9Ih7,25,30.09.2023 21:00,Internacional,Atlético-MG,0,2,Estádio José Pinheiro Borda (Porto Alegre),24 835,3.60,3.10,2.20,0.71,1.67,58%,42%,14,9,4,5,3,4,0,0,4,4,87%(519/597),78%(257/329),1,1,1,0,0,0,17,11,16.2,76.0,12.2
2023,hWWPVu0K,25,30.09.2023 18:30,Cuiabá,Fluminense,3,0,Arena Pantanal (Cuiabá),8 358,2.25,3.00,3.60,1.13,0.25,59%,41%,17,7,6,2,2,3,0,0,7,0,88%(507/576),88%(334/379),3,4,0,1,0,0,18,12,31.0,53.0,7.2
2023,v3gJC0gr,25,30.09.2023 18:30,São Paulo,Corinthians,2,1,Estádio do MorumBIS (São Paulo),56 735,1.50,3.80,8.00,2.03,0.18,53%,47%,19,6,7,2,1,5,0,0,11,4,88%(442/502),85%(351/413),5,2,0,0,0,0,14,14,19.8,91.0,16.0
2023,KICnIMVK,25,30.09.2023 16:00,Flamengo,Bahia,1,0,Maracanã (Rio de Janeiro),43 393,1.53,4.20,6.50,1.27,0.53,64%,36%,15,6,5,4,4,4,0,0,12,2,86%(475/552),78%(227/291),1,2,0,1,0,0,11,12,24.0,73.0,27.6
2023,EuYLWLpE,25,30.09.2023 16:00,Fortaleza,Grêmio,1,1,Castelão (Fortaleza),23 079,2.50,3.30,2.80,1.78,1.66,52%,48%,17,14,6,4,3,5,0,0,3,7,87%(440/506),86%(379/441),1,2,0,0,0,0,9,11,28.4,64.0,22.0
2023,21j8rJqQ,26,14.10.2023 21:00,Cuiabá,Cruzeiro,0,0,Arena Pantanal (Cuiabá),10 776,2.30,3.00,3.50,0.83,0.46,49%,51%,8,7,2,2,2,2,0,0,5,5,83%(364/438),84%(369/439),0,3,0,0,0,0,10,20,31.1,51.0,3.6
2023,ng8LKFiJ,26,08.10.2023 18:30,Athletico-PR,Red Bull Bragantino,1,1,Ligga Arena (Curitiba),14 490,2.63,3.10,2.75,1.75,0.5,44%,56%,20,12,6,3,2,5,0,0,8,7,75%(235/313),81%(360/445),2,4,0,0,0,0,13,15,15.9,97.0,24.5
2023,vT4DMyN6,26,08.10.2023 18:30,Atlético-MG,Coritiba,1,2,Arena MRV (Belo Horizonte),32 695,1.40,5.00,7.50,0.72,0.74,59%,41%,12,10,4,6,4,3,0,0,2,5,87%(516/593),79%(308/390),2,2,0,0,0,0,12,7,26.1,57.0,15.0
2023,lbn4qaUJ,26,08.10.2023 18:30,Fortaleza,América-MG,3,2,Castelão (Fortaleza),23 139,1.53,4.20,6.00,2.34,1.92,60%,40%,16,14,4,3,1,1,0,0,9,2,85%(417/490),76%(242/319),2,1,0,0,0,0,10,12,26.7,81.0,15.9
2023,A7RUUaFQ,26,08.10.2023 16:00,Fluminense,Botafogo,0,2,Maracanã (Rio de Janeiro),41 140,1.91,3.40,4.20,0.0,0.0,60%,40%,19,11,5,5,3,5,0,0,3,2,87%(546/628),78%(254/326),2,2,0,0,0,0,15,14,26.3,76.0,16.7
2023,829HLexD,26,08.10.2023 16:00,Internacional,Grêmio,3,2,Estádio José Pinheiro Borda (Porto Alegre),41 667,2.25,3.25,3.40,2.62,0.38,49%,51%,16,7,7,2,0,4,0,0,4,1,83%(296/357),81%(340/420),6,4,0,0,0,0,15,9,18.7,86.0,18.3
2023,6wD0Pwwl,26,08.10.2023 16:00,Palmeiras,Santos,1,2,Arena Barueri (Barueri),17 049,1.44,4.20,9.00,0.89,0.43,68%,32%,24,11,7,10,8,6,0,0,6,2,88%(481/547),72%(166/230),2,3,0,0,0,0,7,11,25.9,74.0,11.5
2023,IDG4Ochf,26,07.10.2023 21:00,Corinthians,Flamengo,1,1,Neo Química Arena (São Paulo),40 537,3.50,3.00,2.25,1.94,0.61,44%,56%,14,20,5,7,6,4,0,0,2,8,83%(350/422),87%(429/493),3,3,0,0,0,0,5,12,20.4,95.0,11.6
2023,CGDdQJNs,26,07.10.2023 18:30,Vasco,São Paulo,0,0,São Januário (Rio de Janeiro),19 997,2.55,3.10,2.88,0.72,1.29,40%,60%,8,11,2,5,5,2,0,0,7,3,81%(308/380),90%(495/550),3,1,0,0,0,0,14,7,25.5,86.0,21.6
2023,0x69NH70,26,07.10.2023 16:00,Goiás,Bahia,4,6,Estádio da Serrinha (Goiânia),6 720,2.45,3.10,3.10,2.37,1.8,59%,41%,20,10,7,8,2,3,0,0,6,4,83%(437/524),76%(215/283),2,2,0,0,0,0,8,6,32.5,40.0,8.1
2023,Ktwzvwhs,27,19.10.2023 21:30,Fluminense,Corinthians,3,3,Maracanã (Rio de Janeiro),35 096,1.62,4.00,5.50,1.92,2.14,69%,31%,26,6,10,3,0,7,0,0,15,1,87%(661/760),77%(179/233),7,3,2,0,0,0,14,15,21.0,77.0,6.5
2023,4p7vyyx0,27,19.10.2023 20:00,Santos,Red Bull Bragantino,1,3,Vila Belmiro (Santos),12 850,3.10,3.30,2.38,1.84,2.47,43%,57%,26,14,7,7,4,6,0,0,5,4,78%(289/370),84%(477/567),4,1,0,0,0,0,7,8,20.9,80.0,8.8
2023,CAAnZE6C,27,19.10.2023 19:00,Cruzeiro,Flamengo,0,2,Mineirão (Belo Horizonte),37 073,3.40,3.20,2.25,0.31,1.86,44%,56%,10,8,4,2,0,4,0,0,9,3,80%(312/390),85%(451/529),3,2,0,0,0,0,19,11,22.0,78.0,13.1
2023,Qg8zxHMg,27,19.10.2023 19:00,Palmeiras,Atlético-MG,0,2,Allianz Parque (São Paulo),27 718,1.70,3.50,5.75,0.69,0.89,54%,46%,11,12,4,3,1,4,0,0,7,2,81%(406/502),78%(315/405),6,3,0,0,0,0,17,19,15.8,91.0,15.6
2023,KEG2ujTo,27,18.10.2023 21:30,Bahia,Internacional,1,0,Casa de Apostas Arena Fonte Nova (Salvador),31 385,2.00,3.25,4.00,1.94,0.59,47%,53%,13,13,4,1,1,3,0,0,5,3,82%(303/368),84%(360/428),1,1,0,1,0,0,14,13,24.6,68.0,8.6
2023,b76rzei6,27,18.10.2023 21:30,Goiás,São Paulo,2,0,Estádio da Serrinha (Goiânia),12 685,3.75,3.10,2.20,0.54,0.49,31%,69%,7,8,3,3,3,1,0,0,6,3,66%(152/231),91%(638/703),4,3,0,0,0,0,18,15,25.4,39.0,6.7
2023,bXyvwc7m,27,18.10.2023 21:30,Vasco,Fortaleza,1,0,São Januário (Rio de Janeiro),20 255,2.25,3.20,3.30,1.92,0.78,50%,50%,16,13,6,5,5,5,0,0,6,6,81%(317/389),84%(367/438),3,2,0,0,0,0,7,9,22.4,86.0,12.6
2023,b5F6vArh,27,18.10.2023 20:00,América-MG,Botafogo,1,2,Mineirão (Belo Horizonte),6 230,2.80,3.20,2.63,3.07,0.47,46%,54%,24,6,8,2,0,7,0,0,12,1,78%(308/394),84%(375/446),1,1,0,0,0,0,5,15,22.4,86.0,4.5
2023,WbNKG6jo,27,18.10.2023 20:00,Coritiba,Cuiabá,0,3,Estádio Couto Pereira (Curitiba),20 873,2.50,2.88,3.40,1.29,0.46,57%,43%,17,8,3,6,3,3,0,0,4,4,83%(446/539),73%(247/339),0,2,0,0,0,0,14,11,13.4,99.0,14.9
2023,fZaiYYLI,27,18.10.2023 19:00,Grêmio,Athletico-PR,1,2,Arena do Grêmio (Porto Alegre),24 679,2.10,3.30,3.80,1.74,0.95,46%,54%,11,20,5,6,4,4,0,0,4,8,80%(375/471),79%(376/478),2,6,1,0,0,0,9,13,17.0,67.0,18.2
2023,QH6NzSsH,28,22.10.2023 18:30,Corinthians,América-MG,1,1,Neo Química Arena (São Paulo),38 121,2.05,3.30,3.80,0.3,0.27,66%,34%,17,13,5,4,3,4,0,0,4,4,86%(604/702),73%(210/288),2,3,0,0,0,0,15,13,18.2,93.0,16.1
2023,hSj2Tqzi,28,22.10.2023 18:30,Coritiba,Palmeiras,0,2,Estádio Couto Pereira (Curitiba),19 387,5.00,3.40,1.80,0.41,0.56,44%,56%,12,19,3,6,4,3,0,0,3,6,80%(334/417),80%(390/487),1,1,0,0,0,0,13,18,17.2,94.0,14.8
2023,rg1SZocN,28,22.10.2023 18:30,Red Bull Bragantino,Fluminense,1,0,Estádio Nabi Abi Chedid (Bragança Paulista),6 813,1.75,3.80,4.50,2.5,0.68,46%,54%,20,12,2,4,4,1,0,0,7,3,83%(318/383),87%(458/526),3,2,0,0,0,0,17,12,23.4,70.0,12.7
2023,Mq0WY5CT,28,22.10.2023 16:00,Atlético-MG,Cruzeiro,0,1,Arena MRV (Belo Horizonte),42 058,1.91,3.25,5.00,0.69,0.94,54%,46%,9,11,1,4,3,1,0,0,1,7,85%(363/427),76%(274/361),3,3,0,0,0,0,24,15,26.4,46.0,10.8
2023,tU4BwUcb,28,22.10.2023 16:00,Flamengo,Vasco,1,0,Maracanã (Rio de Janeiro),69 473,1.70,3.50,5.25,0.47,0.88,49%,51%,10,12,4,7,7,3,0,0,7,8,84%(336/400),81%(386/476),1,2,0,0,0,0,10,15,23.1,70.0,22.1
2023,vPnbUPKp,28,22.10.2023 16:00,Internacional,Santos,7,1,Estádio José Pinheiro Borda (Porto Alegre),36 584,1.53,4.00,7.00,1.53,0.57,50%,50%,13,8,7,3,2,0,0,0,3,6,88%(366/416),83%(351/423),1,1,0,0,0,0,18,9,24.8,79.0,11.1
2023,h48FxlD4,28,22.10.2023 15:00,Botafogo,Athletico-PR,1,1,Estádio Olímpico Nilton Santos (Rio de Janeiro),36 908,1.85,3.30,4.75,0.87,1.02,58%,42%,9,11,5,2,1,4,0,0,6,3,87%(497/572),82%(304/371),2,1,0,0,0,0,11,12,23.4,70.0,22.1
2023,d0Hrxxvi,28,21.10.2023 18:30,Bahia,Fortaleza,2,0,Casa de Apostas Arena Fonte Nova (Salvador),44 761,2.05,3.30,3.75,1.22,0.47,48%,52%,15,10,3,5,5,1,0,0,7,2,81%(298/368),83%(310/373),6,4,0,0,0,0,23,13,25.9,68.0,18.3
2023,ziGnydgc,28,21.10.2023 18:30,Cuiabá,Goiás,1,1,Arena Pantanal (Cuiabá),14 956,2.00,3.20,4.33,1.33,1.79,58%,42%,18,9,6,3,2,5,0,0,13,2,85%(413/486),82%(276/336),1,3,0,0,0,0,12,17,34.9,37.0,7.8
2023,nR7Jy8SA,28,21.10.2023 18:30,São Paulo,Grêmio,3,0,Estádio do MorumBIS (São Paulo),47 132,1.55,3.80,6.50,2.98,0.1,59%,41%,20,3,7,2,2,4,0,0,6,3,85%(406/478),73%(236/323),1,3,0,0,0,0,23,17,16.8,92.0,19.4
2023,OzyQlFNd,29,23.11.2023 19:00,Fortaleza,Botafogo,2,2,Castelão (Fortaleza),9 869,2.10,3.40,3.50,2.06,0.68,37%,63%,15,8,4,1,0,2,0,0,4,5,74%(190/257),88%(481/547),2,4,0,0,0,0,17,19,27.0,76.0,17.3
2023,IZ73XDhM,29,26.10.2023 21:30,Santos,Coritiba,2,1,Vila Belmiro (Santos),12 205,1.65,4.00,5.00,2.12,0.85,57%,43%,21,3,7,2,1,5,0,0,11,2,84%(413/493),73%(210/287),2,5,0,1,0,0,15,22,21.2,88.0,6.1
2023,M7EfZZN9,29,26.10.2023 19:00,Vasco,Internacional,1,2,São Januário (Rio de Janeiro),19 782,2.20,3.20,3.60,1.01,1.48,51%,49%,14,8,6,5,3,5,0,0,7,1,87%(426/490),88%(385/437),5,4,2,0,0,0,17,14,22.2,88.0,9.2
2023,MLgTmZx3,29,25.10.2023 21:30,Cuiabá,Corinthians,0,1,Arena Pantanal (Cuiabá),30 517,2.15,3.10,3.75,0.66,1.82,52%,48%,17,9,3,5,4,3,0,0,6,5,82%(390/476),86%(432/502),1,3,0,0,0,0,11,13,25.6,95.0,11.4
2023,WtlvRBVk,29,25.10.2023 21:30,Grêmio,Flamengo,3,2,Arena do Grêmio (Porto Alegre),20 206,4.20,3.25,2.00,1.06,1.21,38%,62%,11,6,4,4,2,1,0,0,6,1,80%(302/377),89%(569/639),3,4,0,0,0,0,14,16,15.6,94.0,5.8
2023,E5gZRiGq,29,25.10.2023 20:00,Cruzeiro,Bahia,3,0,Mineirão (Belo Horizonte),36 104,1.91,3.25,4.75,1.85,0.28,41%,59%,13,6,6,0,0,3,0,0,1,2,83%(308/372),88%(490/557),2,2,0,0,0,0,12,10,21.1,87.0,21.7
2023,4W3aYgwG,29,25.10.2023 20:00,Palmeiras,São Paulo,5,0,Allianz Parque (São Paulo),32 618,2.00,3.20,4.20,2.18,0.1,46%,54%,12,3,8,0,0,3,0,0,5,0,85%(324/382),88%(391/443),3,4,0,1,0,0,15,15,18.0,92.0,13.0
2023,AXnrQVpd,29,25.10.2023 19:00,Athletico-PR,América-MG,3,2,Ligga Arena (Curitiba),20 672,1.50,4.33,6.50,2.85,0.86,56%,44%,19,12,7,6,4,4,0,0,14,5,86%(121/141),60%(35/58),0,1,0,0,0,0,14,13,17.2,96.0,12.1
2023,rHFjzG83,29,25.10.2023 19:00,Fluminense,Goiás,5,3,Raulino de Oliveira (Rio de Janeiro),4 793,1.57,4.00,5.75,2.74,0.71,61%,39%,19,9,8,4,1,3,0,0,6,1,92%(144/156),80%(40/50),4,2,0,0,0,0,14,21,21.9,91.0,3.6
2023,Cd77WX7S,29,25.10.2023 19:00,Red Bull Bragantino,Atlético-MG,1,2,Estádio Nabi Abi Chedid (Bragança Paulista),5 494,1.83,3.40,4.75,1.79,1.86,59%,41%,10,8,4,4,2,3,0,0,17,5,83%(308/372),88%(490/557),2,4,0,0,0,0,11,13,20.5,87.0,15.3
2023,4pqYngh9,30,23.11.2023 21:30,Flamengo,Red Bull Bragantino,1,0,Maracanã (Rio de Janeiro),57 699,2.10,3.40,3.60,1.12,1.17,54%,46%,13,16,4,3,3,3,0,0,8,6,80%(351/439),82%(308/375),4,3,0,1,0,0,11,15,25.3,90.0,10.7
2023,riWa1h72,30,18.11.2023 18:30,Fortaleza,Cruzeiro,0,1,Castelão (Fortaleza),30 144,1.95,3.20,4.50,0.0,0.0,47%,53%,16,7,7,2,1,7,0,0,11,1,79%(277/349),80%(259/324),1,1,0,0,0,0,16,14,28.0,72.0,16.2
2023,ryrxnD7F,30,29.10.2023 20:00,Botafogo,Cuiabá,0,1,Estádio Olímpico Nilton Santos (Rio de Janeiro),27 859,1.67,3.50,6.00,1.64,1.12,62%,38%,30,5,9,1,0,9,0,0,7,2,86%(543/634),74%(214/288),1,5,0,0,0,0,12,17,25.0,97.0,9.2
2023,j1oppixS,30,29.10.2023 18:30,Corinthians,Santos,1,1,Neo Química Arena (São Paulo),41 950,2.10,3.20,3.75,1.44,1.14,56%,44%,15,8,6,3,2,5,0,0,10,3,80%(363/456),73%(215/294),6,2,0,0,0,0,22,14,22.5,89.0,15.3
2023,48RKwkFe,30,29.10.2023 18:30,Internacional,Coritiba,3,4,Estádio José Pinheiro Borda (Porto Alegre),36 272,1.40,4.75,8.50,2.59,2.49,55%,45%,18,12,10,7,3,7,0,0,5,1,83%(371/449),80%(229/285),7,5,1,0,0,0,13,18,27.2,74.0,3.3
2023,raQOx9U1,30,29.10.2023 16:00,Athletico-PR,São Paulo,1,1,Ligga Arena (Curitiba),26 579,2.10,3.25,3.80,1.29,0.5,44%,56%,12,5,4,2,1,3,0,0,4,3,84%(300/357),84%(400/474),1,5,0,0,0,0,12,12,20.8,88.0,25.0
2023,drOCuBpq,30,29.10.2023 16:00,Goiás,Vasco,1,1,Estádio da Serrinha (Goiânia),10 145,2.40,3.00,3.25,0.99,0.98,46%,54%,17,4,5,2,1,4,0,0,7,2,76%(270/354),85%(364/426),2,5,0,1,0,0,17,12,33.8,36.0,10.2
2023,AoSGvVak,30,28.10.2023 21:00,Atlético-MG,Fluminense,2,0,Arena MRV (Belo Horizonte),19 358,1.70,3.60,5.50,1.38,1.04,49%,51%,18,12,3,3,3,1,0,0,9,4,79%(340/431),85%(355/418),2,1,0,0,0,0,15,11,21.6,90.0,7.1
2023,MsV30CM8,30,28.10.2023 19:00,América-MG,Grêmio,3,4,Mineirão (Belo Horizonte),1 836,2.25,3.40,3.20,2.69,2.32,45%,55%,16,16,6,11,7,3,0,0,5,7,81%(321/396),83%(437/529),0,2,0,0,0,0,10,5,22.1,88.0,9.8
2023,CAntoXML,30,28.10.2023 19:00,Palmeiras,Bahia,1,0,Allianz Parque (São Paulo),33 747,1.33,4.75,10.00,1.84,0.23,60%,40%,22,5,9,1,1,8,0,0,6,1,88%(485/553),76%(231/305),1,4,0,1,0,0,15,17,23.9,73.0,9.3
2023,CWNGcA6R,31,02.11.2023 20:00,São Paulo,Cruzeiro,1,0,Estádio do MorumBIS (São Paulo),50 570,1.85,3.40,4.50,0.76,0.74,56%,44%,12,15,5,4,4,4,0,0,3,4,89%(459/515),83%(364/439),1,4,0,1,0,0,10,12,17.6,96.0,10.3
2023,rFEnhlUl,31,02.11.2023 18:00,Goiás,Red Bull Bragantino,0,2,Estádio da Serrinha (Goiânia),10 182,3.20,3.30,2.25,1.2,2.61,40%,60%,18,22,4,7,5,4,0,0,10,7,68%(195/287),80%(305/382),3,3,0,0,0,0,18,19,25.8,71.0,13.6
2023,8bgoDk6E,31,02.11.2023 17:00,Cuiabá,Vasco,0,2,Arena Pantanal (Cuiabá),27 604,2.63,3.00,3.00,0.62,1.65,51%,49%,13,7,3,2,0,3,0,0,5,1,84%(418/498),88%(396/452),2,1,0,0,0,0,13,10,36.9,33.0,11.9
2023,M5Dji8qe,31,01.11.2023 21:30,Atlético-MG,Fortaleza,3,1,Arena MRV (Belo Horizonte),28 898,1.73,3.60,5.25,2.29,0.4,56%,44%,11,7,4,2,1,1,0,0,0,4,83%(398/481),81%(299/367),0,2,0,0,0,0,10,13,21.6,87.0,15.0
2023,U7YBbjiL,31,01.11.2023 21:30,Botafogo,Palmeiras,3,4,Estádio Olímpico Nilton Santos (Rio de Janeiro),33 200,2.90,3.20,2.45,2.94,1.65,43%,57%,17,14,9,6,2,6,0,0,2,6,84%(276/330),85%(402/475),6,5,1,0,0,0,12,12,22.4,89.0,14.3
2023,G46aknE7,31,01.11.2023 20:00,Coritiba,Grêmio,1,2,Estádio Couto Pereira (Curitiba),21 767,3.10,3.75,2.20,1.3,1.72,50%,50%,13,19,2,4,2,1,0,0,6,11,78%(319/410),77%(333/435),3,2,1,0,0,0,11,6,15.4,94.0,17.0
2023,G4U7aWyF,31,01.11.2023 20:00,Flamengo,Santos,1,2,Estádio Nacional Mané Garrincha (Brasília),64 708,1.45,4.50,7.00,1.09,0.6,54%,46%,7,15,4,5,3,3,0,0,1,6,88%(473/536),83%(286/344),2,3,2,1,0,0,13,16,24.0,72.0,3.5
2023,EuArgUEr,31,01.11.2023 19:00,Corinthians,Athletico-PR,1,0,Neo Química Arena (São Paulo),29 612,2.60,2.90,3.00,0.92,0.59,46%,54%,12,19,4,3,3,3,0,0,1,7,84%(377/448),83%(451/544),1,2,0,0,0,0,4,11,17.6,92.0,17.3
2023,4U2ejSb1,31,01.11.2023 19:00,Internacional,América-MG,1,1,Estádio José Pinheiro Borda (Porto Alegre),15 441,1.55,4.33,5.50,1.28,0.28,58%,42%,15,12,4,3,2,3,0,0,3,5,83%(429/520),79%(302/384),0,2,0,0,0,0,15,14,19.1,79.0,28.7
2023,U7fsEVj8,31,31.10.2023 19:00,Bahia,Fluminense,1,0,Casa de Apostas Arena Fonte Nova (Salvador),34 319,1.44,4.75,7.00,0.45,0.73,44%,56%,8,12,5,4,4,4,0,0,2,4,84%(339/404),83%(430/518),2,3,0,0,0,0,15,16,26.5,64.0,20.0
2023,O8CFeNzs,32,22.11.2023 21:30,Fluminense,São Paulo,1,0,Maracanã (Rio de Janeiro),42 181,2.20,3.10,3.50,1.01,0.07,56%,44%,24,4,8,1,1,7,0,0,3,4,89%(445/502),78%(263/337),5,5,0,1,0,0,23,14,26.8,87.0,24.8
2023,APERhLKa,32,06.11.2023 21:00,Santos,Cuiabá,0,0,Vila Belmiro (Santos),12 923,1.80,3.30,5.25,0.08,0.4,56%,44%,6,5,3,0,0,3,0,0,4,4,79%(427/541),75%(257/342),1,2,0,0,0,0,13,7,21.7,73.0,8.6
2023,2aBJfsjm,32,06.11.2023 19:00,Vasco,Botafogo,1,0,São Januário (Rio de Janeiro),20 557,2.25,3.25,3.20,0.38,0.38,45%,55%,7,12,3,1,1,2,0,0,4,4,75%(259/345),82%(399/486),2,4,0,0,0,0,23,13,22.0,65.0,11.2
2023,46GskwKO,32,05.11.2023 18:30,Coritiba,Goiás,0,1,Estádio Couto Pereira (Curitiba),11 269,2.60,3.30,2.63,0.29,1.6,48%,52%,8,22,2,8,7,2,0,0,5,9,80%(328/410),85%(361/424),3,3,0,0,0,0,16,22,15.9,76.0,17.4
